C,Hpop,Dec,D,L
0.100652199999997,0.058188800000006,0.368837100000229,0.244780700000092,0.227541200000069
0.10460229999999,0.0266052,0.176205000000031,0.354322400000195,0.338265100000184
0.066350100000006,0.0149764,0.334210000000178,0.344554100000178,0.23990940000009
0.065148000000007,0.053229300000007,0.333463800000178,0.330745700000175,0.217413200000062
0.199578800000053,0.037071800000001,0.260636700000114,0.390524900000227,0.112187799999997
0.029327099999999,0.0140478,0.139724500000008,0.51045130000031,0.306449300000152
0.131582299999993,0.022649699999999,0.212366100000076,0.44804310000029,0.185358800000044
0.042269100000002,0.031487699999999,0.250997400000108,0.366385800000199,0.308860000000145
0.066309600000009,0.057488400000007,0.300466100000142,0.301660200000137,0.274075700000118
0.073974200000004,0.050964200000004,0.109209000000005,0.410092000000243,0.355760600000186
0.067259200000012,0.061738100000007,0.290441800000129,0.257214800000107,0.323346100000154
0.040991100000002,0.0070358,0.177304600000039,0.505121900000325,0.269546600000112
0.035061,0.113168999999996,0.19520780000005,0.345030400000188,0.311531800000149
0.0106426,0.151219900000009,0.299614200000148,0.319834400000158,0.218688900000065
0.049521200000005,0.045749600000004,0.202607000000059,0.364034400000203,0.338087800000178
0.117752599999992,0.0195573,0.287581900000135,0.350493100000186,0.224615100000077
0.031643499999999,0.0015375,0.417888400000263,0.265544400000108,0.283386200000135
0.0916265,0.057697300000005,0.169803700000029,0.325366600000167,0.355505900000184
0.0833872,0.051130800000005,0.275232000000118,0.39511270000023,0.195137300000048
0.260185100000108,0.108891699999996,0.157319200000026,0.273489500000114,0.200114500000044
0.073402800000004,0.118317599999991,0.165413800000023,0.465832400000306,0.177033400000029
0.122071799999987,0.048367600000003,0.232802200000079,0.24331470000009,0.353443700000193
0.051519500000004,0.0168365,0.239498400000083,0.431365400000267,0.260780200000105
0.094756100000006,0.024524399999999,0.236777900000097,0.40747990000024,0.236461700000085
0.064734800000007,0.0062889,0.274689100000126,0.246589000000097,0.407698200000245
0.117821999999993,0.105852499999991,0.084120200000004,0.396625900000229,0.295579400000135
0.076658600000009,0.069143700000007,0.445758700000291,0.197264600000048,0.211174400000057
0.110991399999995,0.049099400000004,0.229535300000087,0.373378600000209,0.236995300000086
0.029190299999999,0.043574500000003,0.33769140000018,0.456297000000289,0.133246799999994
0.069476400000005,0.161044700000017,0.273051300000124,0.331205300000168,0.165222300000015
0.06586910000001,0.040792100000001,0.39775970000025,0.184085000000041,0.311494100000156
0.274982900000116,0.063219500000008,0.198687300000053,0.198639000000057,0.264471300000109
0.155297400000015,0.079478900000003,0.234429500000091,0.348562700000187,0.182231500000048
0.055099300000006,0.021703299999999,0.209670300000071,0.438186200000266,0.275340900000127
0.036432700000001,0.020680599999999,0.311182000000154,0.33988530000019,0.291819400000123
0.17310890000003,0.067998100000007,0.175798100000042,0.292304400000121,0.290790500000131
0.114538199999987,0.088898299999996,0.215412900000066,0.39155690000023,0.189593700000057
0.051993400000006,0.076074400000005,0.157467800000016,0.562495700000105,0.151968700000011
0.285361400000138,0.066159400000007,0.224264200000078,0.286719500000133,0.137495499999993
