C,D,Int,PoP,L,Dec
0.081315500000006,0.463054500000304,0.0212386,0.144972400000009,0.222596400000074,0.066822600000012
0.0171231,0.346267200000189,0.0022843,0.017191199999999,0.132681199999995,0.484453000000332
6.86000000000008E-05,0.38361220000022,0.0138185,0.10797969999999,0.201253600000044,0.293267400000139
0.015952399999999,0.51771880000028,0.0001127,0.0001142,0.124447199999985,0.341654700000197
0.055787300000006,0.301162900000153,0.044382200000005,0.051895100000006,0.278107200000128,0.268665300000118
0.0492848,0.470621400000303,0.029482799999999,0.080018100000004,0.169888200000026,0.200704700000053
0.175635800000039,0.28271450000013,0.025917599999997,0.058260900000005,0.195657300000057,0.261813900000119
0.015404,0.554591000000101,0.0135893,0.064937000000007,0.220395900000059,0.131082799999986
0.088676200000003,0.440043400000291,0.0166989,0.101060899999994,0.263857700000099,0.089662900000003
0.146967500000024,0.259782600000098,0.06475570000002,0.093760599999999,0.314415900000157,0.120317699999992
0.100418400000012,0.292533700000134,0.0031513,0.061293800000011,0.207400200000049,0.335202600000185
0.113419400000003,0.395780800000235,0.008859300000001,0.027694799999999,0.310801000000167,0.143444700000004
0.042370400000002,0.609590699999846,0.0001513,0.0016009,0.235337200000085,0.110949499999987
0.0040924,0.409817400000259,0.0121146,0.046523900000003,0.29369040000013,0.233761300000089
0.0206978,0.416445700000258,0.0001579,0.094991299999996,0.204556300000055,0.263151000000122
0.091811900000002,0.439353300000284,0.064714200000015,0.133505199999992,0.257438500000106,0.0131769
0.019706199999999,0.272051700000123,0.018319399999999,0.117587099999989,0.389495400000237,0.182840200000039
0.015367499999999,0.374885800000214,0.0127096,0.098569099999997,0.149400000000007,0.349068000000198
0.0268674,0.425335200000269,0.030548199999999,0.165363700000022,0.16150610000001,0.190379400000054
0.0159787,0.334960600000179,0.0065495,0.117637599999991,0.222053100000066,0.302820500000158
0.120401299999999,0.455122700000289,0.043310200000003,0.055778700000006,0.231799000000072,0.093588100000003
0.0133056,0.442419100000281,0.0224074,0.017725899999999,0.291313100000138,0.212828900000066
0.039283200000003,0.500451700000351,0.057173100000006,0.020619099999999,0.134939599999994,0.247533300000098
0.080874400000014,0.410081400000253,0.040907600000002,0.012693899999999,0.167650900000017,0.287791800000136
0.073224800000004,0.427908700000269,0.0100127,0.172826200000034,0.217470900000076,0.098556699999999
0.040174,0.370905900000219,0.042323100000003,0.047308200000003,0.163807300000018,0.335481500000188
0.212624400000055,0.257564900000097,0.083933600000003,0.057746500000008,0.155512500000012,0.232618100000085
0.118230799999998,0.409184000000249,0.027142699999998,0.140931899999998,0.27382850000012,0.030682099999999
0.101213500000008,0.457202600000285,0.0098114,0.054141900000007,0.131569999999989,0.246060600000103
0.0592203,0.27269000000012,0.053273500000004,0.020327899999999,0.257524400000102,0.336963900000187
0.076395600000006,0.41975860000024,0.0117325,0.089086999999998,0.169055100000022,0.233971200000089
0.118825699999998,0.504442300000324,0.044690900000003,0.0001302,0.241704800000088,0.090206099999998
0.0314594,0.222145400000067,0.0204958,0.162688900000016,0.359672600000207,0.203537900000057
0.044784600000004,0.319486900000169,0.051351300000003,0.097813799999998,0.218262200000058,0.268301200000114
0.072083299999998,0.442155700000282,0.060190100000007,0.017953299999999,0.245050000000092,0.162567600000021
0.123006399999984,0.545806800000188,0.027157200000001,0.040991500000003,0.181366300000034,0.081671800000011
0.066699900000007,0.4570880000003,0.059919900000008,0.051057100000005,0.139126300000004,0.22610880000008
0.059366000000003,0.52891410000024,0.0005079,0.066459500000009,0.112655499999995,0.232097000000085
0.101201099999992,0.420579300000266,0.009745899999999,0.108876499999999,0.261476500000104,0.098120699999996
0.057052000000009,0.374052900000222,0.040422500000002,0.0081322,0.215956900000066,0.304383500000152
0.110264400000012,0.295544800000139,0.024615599999999,0.245571000000098,0.230829400000076,0.0931748
0.0117037,0.574191200000001,0.057799100000006,0.045119100000004,0.127250499999987,0.183936400000044
0.036131799999999,0.273204700000118,7.4300000000001E-05,0.06117840000001,0.393167100000241,0.236243700000089
0.094110200000011,0.535465900000184,0.078685900000012,0.034014100000001,0.203219700000048,0.054504200000004
0.0120166,0.376829100000217,0.069024300000007,0.065033400000009,0.347190600000176,0.129905999999989
0.068524700000003,0.330931600000173,0.0049748,0.075068200000005,0.222560300000072,0.297940400000152
0.101342699999997,0.305009000000155,0.030130099999999,0.055655900000004,0.292972300000134,0.214890000000067
1.91E-05,0.360574600000199,0.040745300000003,0.142792299999999,0.235737800000082,0.220130900000081
0.063480099999998,0.271139500000115,0.0312931,0.079509800000002,0.275493900000119,0.279083600000126
0.115100200000011,0.218792900000071,0.041496600000003,0.204604100000069,0.192986200000047,0.227020000000081
0.014824,0.430270600000263,0.0085701,0.124178199999984,0.212972100000067,0.209185000000067
0.057482499999999,0.453914500000306,0.038863900000001,0.107944499999995,0.232846900000081,0.108947699999995
0.107258499999991,0.525173700000229,0.025367299999999,0.135556499999995,0.167446600000027,0.039197400000002
0.085515500000006,0.266639800000113,0.067159800000013,0.261497800000114,0.211546600000067,0.10764049999999
0.097713800000009,0.372421400000214,0.0960222,0.016741599999999,0.209526100000057,0.207574900000069
0.108700300000012,0.252103700000105,0.017735399999998,0.121125499999993,0.203274400000054,0.29706070000015
0.047201100000001,0.475787200000306,0.036102100000001,0.070072700000006,0.207438100000048,0.163398800000022
0.065659800000009,0.409359800000246,0.015049499999999,0.121819399999987,0.19789320000004,0.190218300000051
0.114442300000016,0.49538640000034,0.060301900000006,0.029337799999999,0.138961299999997,0.161570300000015
0.107345600000014,0.485032000000318,0.082063900000021,0.050897900000004,0.19507020000004,0.079590400000003
0.091126899999996,0.310937900000151,0.096089200000001,0.019642999999999,0.237902900000091,0.244300100000097
0.0146975,0.560496400000107,0.032308299999999,0.035695300000001,0.174027500000031,0.182775000000038
0.149752000000026,0.456524200000295,0.081619700000021,0.046664600000004,0.114084099999997,0.151355400000005
0.131533300000003,0.388018700000231,0.0116904,0.172529200000032,0.228743900000071,0.067484500000008
0.127483700000022,0.330399800000165,0.009643000000002,0.0340624,0.349463400000191,0.148947699999999
0.012736,0.422276900000258,0.0046248,0.099076599999997,0.231967100000074,0.229318600000078
0.248040100000062,0.385470900000221,0.0043551,0.023380399999999,0.113716699999991,0.225036800000082
0.070634600000006,0.293414500000137,0.094979999999998,0.082350400000003,0.293570400000134,0.165050100000022
0.036834500000001,0.479514900000324,0.0008226,0.0367878,0.24927330000009,0.19676690000006
0.081514500000004,0.427244100000264,0.020515899999999,0.021356099999999,0.294717500000136,0.154651900000017
0.110550600000013,0.354637100000192,0.002274,0.057222700000007,0.342742100000189,0.13257349999999
0.099311199999993,0.486579600000327,0.0066519,0.0039335,0.15459990000001,0.248923900000097
0.193804300000045,0.220420800000068,0.010963500000001,0.076379900000006,0.317577400000163,0.180854100000037
0.059371899999998,0.475977600000309,0.0295672,0.011183199999999,0.200752300000056,0.223147800000073
0.193082300000018,0.409010900000244,0.0262274,0.053870400000004,0.17817550000004,0.139633500000002
0.109088800000013,0.254080600000102,0.0017557,0.067491300000008,0.336636200000181,0.230947400000088
6.13000000000007E-05,0.289741200000132,0.0064512,0.150247700000009,0.296805600000137,0.256693000000117
0.184089500000037,0.202165900000057,0.073289100000025,0.000747,0.179879200000039,0.359829300000206
0.080795000000006,0.435239700000272,0.039678800000001,0.0870871,0.167944800000025,0.189254600000041
0.0147922,0.541052900000159,0.0104085,0.195977000000053,0.139758399999996,0.098011000000001
0.013107699999999,0.243816400000099,0.0005223,0.191595300000057,0.245512200000096,0.305446100000156
0.049811499999998,0.560284300000097,0.0268043,0.149764400000011,0.17176650000003,0.041569000000003
0.048655800000006,0.241506300000091,0.010619500000001,0.000194,0.292292600000143,0.406731800000262
0.108536800000011,0.437855900000271,0.012298500000003,2.58999999999999E-05,0.178979200000035,0.262303700000109
0.114068300000011,0.459241400000304,0.043856300000002,0.065430500000009,0.233227800000087,0.084175700000003
0.136059800000026,0.203568100000059,0.0018071,0.210086600000065,0.324190100000167,0.124288299999992
0.190667000000018,0.41754950000026,0.0386141,6.60000000000008E-05,0.317626500000155,0.035476900000003
0.238172400000067,0.281484600000113,0.0386877,0.078504500000005,0.177291900000032,0.185858900000049
0.060413000000007,0.328012700000174,0.070968200000007,0.0011523,0.20822480000006,0.331229000000184
0.066107900000008,0.610656799999867,0.0062451,0.081177500000003,0.1365579,0.099254799999998
0.114823799999998,0.345425300000195,0.037130100000003,0.017542699999999,0.271763400000111,0.213314700000077
0.0184249,0.501833800000327,0.008987499999999,0.14845040000001,0.239400000000079,0.082903400000003
0.0284267,0.4534646000003,0.0005607,0.0001242,0.156032200000014,0.36139160000021
0.076845100000009,0.477592200000313,0.029390199999999,0.042118300000002,0.232417400000082,0.141636799999996
0.123024800000014,0.328587700000177,0.0024137,0.040509900000003,0.231679900000078,0.273784000000123
0.11562300000001,0.3653842000002,0.029048499999999,0.131197599999986,0.183911000000044,0.17483570000003
0.040828100000004,0.463961400000293,0.0131141,0.044464700000003,0.184472900000043,0.253158800000104
0.060826199999999,0.485205600000325,0.029996299999998,0.185666900000044,0.160036600000023,0.078268400000005
0.09786630000002,0.311964100000158,0.0008925,0.024748199999999,0.202869400000052,0.361659500000206
0.078452000000004,0.389383200000234,0.0299189,0.198160500000059,0.151010900000009,0.15307450000001
0.187516300000042,0.220399700000074,0.019046599999999,0.079311900000003,0.184062600000038,0.309662900000164
0.027746400000001,0.293068900000137,0.020216599999999,0.123034199999988,0.391873100000219,0.144060800000002
0.0001021,0.308700300000151,0.0045148,0.112800799999989,0.178782300000022,0.395099700000239
0.100428100000011,0.364039700000216,0.046416400000003,0.042679200000002,0.188983400000032,0.257453200000113
0.086841399999995,0.281775200000135,0.0192476,0.145383399999997,0.191832500000032,0.274919900000127
0.0244754,0.379109700000228,0.094371099999996,0.049238000000006,0.131881899999992,0.320923900000179
0.051059300000006,0.264949400000107,0.0024237,0.041324800000001,0.285398700000125,0.35484410000021
0.124365400000016,0.267201100000109,0.0099996,0.146358700000005,0.205142000000062,0.246933200000092
0.039610200000003,0.439650300000281,0.0041274,0.077384400000002,0.216538000000063,0.222689700000081
0.127094199999986,0.378676500000218,0.027842599999999,0.0351344,0.302611900000126,0.128640399999986
0.167637800000045,0.353244800000191,0.086814800000002,0.084058000000002,0.203635400000055,0.104609199999995
0.135586000000014,0.451918500000284,0.0022308,0.0224829,0.129841799999994,0.257940000000108
0.020824899999999,0.188999800000036,0.000302,0.173330300000032,0.203959000000054,0.412584000000262
0.094631200000006,0.212291500000076,0.1373385,0.085111900000004,0.208183800000058,0.262443100000113
0.116767099999988,0.401642400000249,0.108101299999997,0.142051700000001,0.231318300000079,0.0001192
0.072808000000004,0.400023200000242,0.0012421,0.099501799999995,0.361507900000208,0.064917000000012
0.0538634,0.398139100000234,0.0139395,0.078437800000006,0.270014700000098,0.185605500000049
0.028638899999999,0.506507000000326,0.007231,0.0020559,0.196043200000045,0.259524000000109
0.161640900000028,0.466331200000303,0.0055114,0.093722100000001,0.210648200000055,0.062146200000006
0.128283800000015,0.480794100000318,0.057367200000006,0.0056129,0.202127200000045,0.12581479999999
0.104932400000016,0.457412500000296,0.0150468,0.074887300000007,0.162554700000021,0.185166300000046
0.072979600000004,0.306413100000145,0.114507499999998,0.117137199999993,0.191982700000039,0.196979900000057
0.054711700000002,0.37825480000022,0.0360266,0.097033799999997,0.191996300000044,0.241976800000096
0.0087661,0.309275400000166,0.0334873,0.131517599999984,0.332225300000172,0.184728300000047
0.048170200000004,0.402789800000245,0.046397500000003,0.213694100000071,0.232800200000093,0.056148200000008
0.109390899999985,0.328596900000172,0.0064581,0.065462100000009,0.173822300000026,0.316269700000173
0.0061452,0.543884500000168,0.0001469,0.048258200000004,0.192126500000053,0.209438700000069
0.074821200000002,0.396412400000229,0.124722399999999,0.061018000000007,0.268148800000109,0.074877200000004
0.0105569,0.259425000000104,0.0074389,0.110353299999995,0.212845800000068,0.399380100000253
0.0588576,0.298494800000153,0.026582599999998,0.033811000000001,0.157911800000016,0.424342200000278
0.069152500000003,0.481776600000317,0.0070899,0.054925500000005,0.215838300000079,0.17121720000003
0.131419500000015,0.436526200000275,0.076147900000009,0.160049200000023,0.137824899999994,0.05803230000001
0.042158500000003,0.386652700000234,0.050391200000003,0.085394800000004,0.196806200000053,0.238596600000088
0.105666800000006,0.345278600000186,0.0080575,0.112911499999993,0.28189930000012,0.146186300000003
0.114121699999999,0.333269300000165,0.0032967,0.037135000000001,0.217356700000064,0.294820600000144
0.053464200000006,0.337093000000183,0.0106041,0.102506199999994,0.377594300000206,0.11873819999999
0.036747300000002,0.435690700000258,0.0011998,0.056524200000005,0.236453400000079,0.233384600000081
0.050505500000004,0.207430800000065,9.79000000000016E-05,0.0003415,0.106245799999991,0.635378499999793
0.022347,0.308918200000152,0.0156953,0.137518699999992,0.344329100000184,0.171191700000021
0.055315999999999,0.58328549999998,0.025366499999998,0.050751100000006,0.228285900000081,0.056995000000006
0.116349700000024,0.443271400000281,0.034547699999999,0.062605900000008,0.266356600000114,0.076868700000009
0.114598099999995,0.430099900000268,0.0134042,0.085023300000001,0.165549500000022,0.191325000000048
0.060869900000007,0.310190200000159,0.0009527,0.035902600000001,0.2654370000001,0.326647600000184
0.0092508,0.427767700000273,0.031627599999999,0.026935399999999,0.198488900000045,0.305929600000151
0.038861400000001,0.58325250000005,0.000257,0.0084831,0.173053900000031,0.196092100000044
0.080610400000001,0.340792100000171,0.025697799999998,0.130891599999987,0.141140600000002,0.280867500000135
0.058935000000002,0.419919700000262,0.021426899999999,0.0059666,0.117015900000003,0.376735900000224
0.174563000000034,0.450294300000295,0.0183046,0.0011808,0.132761299999989,0.222896000000071
0.137104200000007,0.37894900000022,0.020607499999998,0.044612300000004,0.318596200000162,0.100130799999994
0.140350400000018,0.314883300000151,0.017929999999999,0.0021178,0.273620800000115,0.251097700000097
0.115191599999983,0.32837660000016,0.0022977,0.077566200000004,0.380094500000209,0.096473399999998
0.118067399999997,0.290794500000138,0.009329,0.0154491,0.280521600000128,0.285838400000129
0.075536900000002,0.276837400000118,0.010197700000001,0.121367299999985,0.186188700000041,0.329872000000174
0.0036387,0.336143000000178,0.060319400000008,0.049312400000002,0.257562200000093,0.293024300000149
0.214855300000093,0.408006600000256,0.009873700000001,0.0009623,0.16106340000001,0.205238700000061
0.092961400000012,0.465665300000302,0.097672300000009,0.160329100000015,0.122043699999992,0.061328200000009
0.086159100000005,0.367872100000206,0.024179700000001,0.073840900000006,0.216329300000062,0.231618900000088
0.0573782,0.490631900000337,0.0046269,0.0081895,0.190022100000047,0.249151400000101
0.0374116,0.318516700000156,0.0378529,0.049214200000004,0.37062980000021,0.186374800000048
0.171077900000025,0.512024600000274,0.053017400000002,0.038383600000001,0.15566100000001,0.069835500000011
0.058039599999998,0.397622300000233,0.026078499999999,0.006378,0.173204400000026,0.338677200000178
0.163849099999998,0.374698800000218,0.013866,0.074253400000006,0.153869600000012,0.21946310000007
0.052895899999998,0.337526300000174,0.100486500000001,0.044772700000002,0.292468700000126,0.171849900000029
0.147355300000012,0.34674920000018,0.007086999999999,9.96000000000016E-05,0.188591300000036,0.310117600000155
0.104823899999995,0.392489200000226,0.0067509,0.089609099999997,0.243138000000069,0.163188900000026
0.124942800000009,0.363133300000209,0.023677399999999,0.024598899999999,0.190437000000042,0.273210600000124
0.041686300000003,0.510552800000275,0.027512999999999,0.0103372,0.253895000000108,0.156015700000016
0.104253499999995,0.398549100000227,0.0067912,0.232363500000093,0.1384246,0.119618099999989
0.057628900000004,0.340038300000182,0.0326025,0.043699600000004,0.334795300000175,0.191235400000043
0.075106300000008,0.294648000000148,0.054611900000006,0.152548900000008,0.257083800000113,0.166001100000026
0.0319867,0.312349000000163,0.015665999999999,0.057563700000007,0.112680599999993,0.469754000000314
0.095183100000007,0.406176700000248,0.052120500000004,0.078826300000005,0.14864280000001,0.219050600000075
0.0151204,0.621572899999811,0.0323974,0.034877400000002,0.156343100000014,0.139688800000001
0.178063300000053,0.407476600000249,0.043722900000003,0.13046359999999,0.124479399999989,0.115794199999996
0.081257699999996,0.495893900000341,0.050954900000005,0.06058180000001,0.216591000000061,0.094720699999995
0.120138300000014,0.419621100000276,0.053050800000007,0.0153553,0.17770410000004,0.214130400000069
0.0012168,0.34788360000018,0.032054899999999,0.206271900000056,0.24900920000009,0.163563600000024
0.162121200000027,0.451340000000296,0.018847899999999,0.068575000000007,0.106531199999992,0.192584700000051
0.027364699999999,0.258981900000106,0.0072238,0.338623300000192,0.188836500000041,0.178969800000039
0.047821000000005,0.60577549999989,0.049556600000002,0.062974900000009,0.168285000000025,0.06558700000001
0.406544600000199,0.299601000000144,0.0025815,7.04000000000009E-05,0.223606200000063,0.067596300000006
0.044196400000003,0.328573600000181,0.07084920000001,0.212394300000075,0.061029300000005,0.282957200000136
0.16118710000003,0.303785800000151,0.030195399999999,3.42E-05,0.091957500000003,0.412840000000266
0.077133,0.440043800000279,0.0023592,0.019764299999999,0.125524099999992,0.335175600000186
0.118119200000019,0.607265499999893,0.031632299999998,0.0313165,0.171557900000025,0.0401086
6.54000000000008E-05,0.497619800000329,0.0018923,0.042740500000003,0.15247400000002,0.305208000000156
0.061934899999998,0.378202600000226,0.001826,0.0042401,0.311972400000151,0.241824000000097
0.030389499999999,0.272876700000114,0.077487400000002,0.140459999999997,0.32599950000017,0.152786900000008
0.121088499999988,0.368604800000207,0.026345399999999,0.026401499999999,0.174971100000029,0.28258870000014
0.034543900000002,0.37872370000023,0.043809500000004,0.218607800000075,0.171530400000034,0.152784700000012
0.073785700000008,0.450617900000284,0.010363899999999,0.17214510000003,0.176764500000019,0.116322899999989
0.096801600000006,0.352477100000197,0.0083511,0.125914499999987,0.294861700000137,0.121593999999993
0.154193800000023,0.343934400000183,0.010353500000002,0.0017996,0.249084600000106,0.240634100000096
0.139022600000023,0.270598200000123,0.042779200000002,0.019462299999999,0.272755600000123,0.255382100000106
0.026139699999999,0.268973200000115,0.092871800000006,0.089236699999996,0.365275300000195,0.157503300000014
0.107883900000017,0.221839200000073,0.032391099999999,0.068385200000012,0.180092300000032,0.389408300000242
0.141121400000023,0.265990000000117,0.061147100000007,0.022142499999999,0.174946600000031,0.334652400000179
0.015436399999999,0.596003999999936,0.010811999999999,0.0002861,0.096738799999998,0.280722700000144
0.035032000000002,0.387574000000231,0.0022675,0.137819299999997,0.256980000000099,0.180327200000031
0.20233070000003,0.379670100000224,0.043282800000002,0.085940699999998,0.189011100000045,0.099764599999997
0.037196400000002,0.512971600000293,0.0023603,0.0339106,0.287548600000129,0.126012499999986
0.077097300000003,0.453011700000296,0.0017057,0.050469200000003,0.223619000000076,0.194097100000059
0.069074400000001,0.367852800000204,0.055981000000004,0.059547600000007,0.214855300000067,0.23268890000009
0.048062000000003,0.443752000000285,0.020094299999999,0.163446200000018,0.21183590000006,0.112809599999988
0.042398500000002,0.35580870000019,0.024064699999999,0.146031000000005,0.233731000000082,0.197966100000058
0.11557980000001,0.294223100000132,0.018525799999998,0.25407390000011,0.145661400000011,0.171936000000032
0.037504200000001,0.259426300000114,0.070152000000008,0.063716600000009,0.216262600000081,0.352938300000196
