C,Hpop,Dec,D,L
0.118321399999988,0.162416000000021,0.231555600000084,0.172333500000032,0.315373500000152
0.059828500000007,0.16898370000003,0.17315940000003,0.399713900000219,0.198314500000047
0.066649000000007,0.040454500000002,0.244372600000105,0.336155500000198,0.312368400000156
0.033865300000003,0.106595399999993,0.268291600000118,0.312704000000164,0.278543700000117
0.027555199999999,0.0394973,0.233365100000083,0.347531200000204,0.352051200000204
0.130979399999989,0.056017700000006,0.185401100000052,0.412153200000256,0.215448600000063
0.0186217,0.054553200000006,0.159786000000016,0.476643400000299,0.290395700000136
0.131786899999997,0.026674099999999,0.259772800000102,0.266743900000118,0.315022300000163
0.031672,0.046943200000004,0.244623000000108,0.330645100000173,0.346116700000178
0.0362756,0.045686600000005,0.229237800000085,0.443869000000279,0.244931000000093
0.0316206,0.026977599999999,0.336654100000191,0.277464200000132,0.327283500000168
0.062092300000008,0.030140599999999,0.321000100000179,0.27722020000013,0.309546800000151
0.079036900000002,0.020072899999999,0.261543700000115,0.42486310000026,0.214483400000075
0.069598600000008,0.037765100000001,0.271994400000122,0.315789100000157,0.304852800000153
0.075752200000004,0.023774399999999,0.322693600000171,0.313359300000152,0.264420500000108
0.063301700000008,0.101544299999993,0.383300900000231,0.215030500000063,0.23682260000008
0.0966271,0.0370074,0.260776800000114,0.350788500000191,0.254800200000094
0.128347799999987,0.0019659,0.352609200000196,0.180857500000034,0.336219600000179
0.038747,0.063798100000011,0.123938099999996,0.406863700000245,0.366653100000204
0.0073734,0.034036800000002,0.435007100000277,0.305611900000134,0.217970800000081
0.052127800000004,0.019374,0.303770000000151,0.322523600000163,0.302204600000138
0.140499900000003,0.068463500000005,0.175964100000038,0.339695400000184,0.275377100000116
0.047445800000003,0.158530900000018,0.366344500000209,0.242075300000099,0.185603500000024
0.0238695,0.039466200000001,0.296598500000142,0.31068050000015,0.329385300000174
0.054419300000006,0.0176864,0.227479400000076,0.522646700000245,0.177768200000036
0.046450200000003,0.0016884,0.314156600000156,0.301312700000145,0.336392100000173
0.084535300000005,0.056961500000009,0.195896700000053,0.49989770000033,0.162708800000019
0.0914358,0.0152937,0.319685900000162,0.324502200000161,0.249082400000085
0.065205500000007,0.025524099999999,0.388688700000234,0.259728400000107,0.260853300000119
0.182297100000039,0.022245999999999,0.296861800000155,0.244398200000098,0.254196900000097
0.134586099999992,0.010683699999999,0.192965200000045,0.351767300000195,0.309997700000152
0.142213500000004,0.0020871,0.120873299999995,0.417224900000259,0.317601200000161
0.133392399999989,0.039658100000002,0.200469700000057,0.300920100000152,0.325559700000164
0.064229800000007,0.0186265,0.2463610000001,0.38734480000022,0.283437900000114
0.119182799999993,0.090967800000003,0.142229299999999,0.436741700000278,0.210878400000049
0.0914376,0.044569600000006,0.27541020000013,0.377433100000228,0.211149500000079
0.050993200000005,0.045415500000005,0.258226200000124,0.49064450000032,0.154720600000013
0.0361074,0.079986100000007,0.183522800000034,0.457525100000304,0.242858600000086
0.053702000000004,0.0001422,0.37527870000023,0.405172900000242,0.16570420000003
0.067908100000008,0.092315600000002,0.175395600000036,0.421897500000252,0.242483200000089
0.056696600000005,0.061732700000007,0.335513800000186,0.264462700000129,0.281594200000116
0.096430900000008,0.0114125,0.411109200000249,0.268465900000112,0.212581500000061
0.109186699999999,0.0193413,0.334264300000181,0.350824200000184,0.186383500000041
0.0065145,0.082068500000001,0.284394700000137,0.443417900000282,0.183604400000037
0.081435500000004,0.036473200000002,0.19216110000005,0.307630500000143,0.382299700000213
0.100235399999999,7.6000000000001E-05,0.223339100000065,0.333053300000181,0.343296200000181
0.057131200000005,0.019787599999999,0.298044200000151,0.329289600000163,0.295747400000134
0.048040800000004,0.027524599999999,0.471413000000302,0.241047600000084,0.211974000000072
0.021667499999998,0.13117559999999,0.287148500000126,0.262290600000089,0.297717800000134
0.057234600000006,0.014816,0.384918200000227,0.364948200000203,0.17808300000003
0.100119200000002,0.0055935,0.330158200000182,0.344794800000191,0.219334300000068
0.028463699999999,0.068162000000009,0.408718000000253,0.229553600000079,0.26510270000012
0.089771299999999,0.072948700000005,0.227653900000075,0.247982200000089,0.361643900000196
0.066222500000007,0.079465400000011,0.146941300000002,0.438348200000271,0.269022600000115
0.0083709,0.017877,0.407915700000252,0.35182160000018,0.214014800000066
0.099258199999991,0.152637500000007,0.260806200000115,0.184037300000049,0.303260800000139
0.088224000000001,0.0039214,0.221412200000073,0.473971700000319,0.212470700000047
0.037653200000002,0.024359699999999,0.320718700000167,0.427913000000267,0.18935540000004
0.0082046,0.065466900000009,0.351429700000204,0.1315702,0.443328600000271
0.108388699999998,0.0031,0.172653300000035,0.474124800000311,0.241733200000079
0.057053400000006,0.084767999999999,0.301854800000158,0.252019100000108,0.304304700000147
0.096653699999996,0.0312972,0.165072500000013,0.320887700000173,0.386088900000216
0.064182400000007,0.0089594,0.433928300000274,0.255575800000108,0.237354100000076
0.06576600000001,0.020320999999999,0.163479300000028,0.444240500000281,0.306193200000143
0.062115200000005,0.046895700000004,0.39512650000025,0.241178400000091,0.254684200000109
0.100823899999999,0.090348600000002,0.147761800000015,0.523502500000236,0.137563199999995
0.145787400000016,0.020012999999999,0.21127390000007,0.294261800000141,0.328663900000165
0.046552000000002,0.030332499999999,0.333265100000185,0.401286500000238,0.18856390000004
0.191150100000051,0.153383500000018,0.115864899999998,0.296972000000147,0.242629500000086
0.155960700000018,0.032172700000001,0.234899800000087,0.285597000000133,0.291369800000142
0.068559500000006,0.108401099999995,0.125587899999995,0.49450860000032,0.202942900000054
0.089693499999999,0.071700200000007,0.106803999999995,0.352405700000197,0.379396600000204
0.145901500000001,0.022212499999999,0.115466399999992,0.427397900000271,0.289021700000121
0.0823863,0.083426199999999,0.259060900000117,0.307844100000157,0.267282500000111
0.123005399999987,0.082730900000003,0.322985200000165,0.227876800000093,0.243401700000093
0.088576199999998,0.092682400000004,0.245044900000098,0.185133100000041,0.388563400000222
0.089978400000001,0.079985200000006,0.078238700000002,0.523166200000231,0.228631500000073
0.042978700000002,0.0093707,0.319054500000166,0.435933200000273,0.192662900000041
0.066961400000007,0.0859399,0.33331880000019,0.183961400000036,0.329818500000155
0.023676599999999,0.0835066,0.420574300000263,0.255116600000108,0.217125900000077
0.126306199999989,0.122147299999989,0.301094100000144,0.187571400000041,0.262881000000099
0.042684200000001,0.126421899999987,0.139429400000004,0.515341200000276,0.17612330000003
0.030861599999999,0.033800400000001,0.139308400000003,0.545988200000151,0.250041400000099
0.018179299999999,0.095230200000001,0.156279300000015,0.455203000000284,0.275108200000102
0.085112800000001,0.0124091,0.202053100000064,0.52491080000023,0.175514200000029
0.142525199999997,0.049278100000005,0.162941500000024,0.33661940000018,0.308635800000153
0.088898900000002,0.032848700000001,0.063939900000009,0.592120499999966,0.222192000000061
0.161971500000021,0.070248700000007,0.085008200000004,0.301316800000153,0.381454800000212
0.0356676,0.021010899999999,0.309058400000157,0.43818840000027,0.196074700000041
0.027051999999999,0.071697100000011,0.302930600000159,0.273995600000124,0.324324700000153
0.058908500000005,0.076772200000011,0.231057800000082,0.433346500000282,0.199915000000049
0.074366400000006,0.0001251,0.188259200000051,0.573039700000031,0.164209600000028
0.063139000000008,0.0060534,0.310603700000167,0.421506400000262,0.198697500000058
0.045468800000001,0.096868700000003,0.2573940000001,0.326685900000171,0.273582600000115
0.107980199999993,0.114651299999993,0.277263300000123,0.281737500000122,0.218367700000065
0.113813399999995,0.170488800000029,0.215073800000066,0.23102240000009,0.269601600000114
0.100783399999996,0.011759,0.215266200000083,0.410312500000243,0.26187890000011
0.177656900000045,0.060526000000009,0.220611000000083,0.3628782000002,0.178327900000036
0.053316100000004,0.114021699999989,0.288455300000129,0.290689700000142,0.253517200000099
0.029956099999999,0.094150600000001,0.39561600000024,0.250559600000089,0.229717700000082
0.112693599999999,0.071646500000006,0.101554600000004,0.377305000000222,0.336800300000173
0.0044393,0.025129399999999,0.278675200000131,0.361165400000202,0.330590700000169
0.088657300000003,0.124003499999988,0.276803100000131,0.239207000000082,0.271329100000132
0.167694100000021,0.0320109,0.181399900000028,0.280892100000137,0.338003000000176
0.224268700000078,0.052003700000006,0.130960499999995,0.312444100000162,0.280323000000122
0.0115063,0.095699399999998,0.129617099999994,0.351280600000187,0.411896600000261
0.081482800000002,0.054758400000007,0.216092700000069,0.398784300000232,0.248881800000089
0.101617500000003,0.0015507,0.173293900000029,0.445164000000282,0.278373900000114
0.051742800000004,0.0326526,0.328086500000179,0.321893800000171,0.265624300000123
0.059861700000007,0.136912400000004,0.295528500000148,0.301812900000154,0.205884500000054
0.090912400000002,0.029028499999999,0.114335299999994,0.441501200000272,0.324222600000154
0.0047043,0.007641,0.408825400000248,0.273837700000115,0.304991600000146
0.101014199999998,0.0042506,0.23619540000008,0.308193600000163,0.350346200000194
0.071608600000009,0.16719400000003,0.282736100000142,0.283973300000139,0.194488000000042
0.079964700000003,0.028063199999999,0.144893500000017,0.588502299999976,0.158576300000014
0.136733799999989,0.045796100000005,0.22443790000008,0.411781000000256,0.181251200000034
0.058359800000007,0.105612799999996,0.242763900000086,0.305978700000156,0.287284800000127
0.044342300000003,0.078338100000006,0.36144620000022,0.404636300000237,0.111237099999996
0.126479599999996,0.035550800000002,0.117968099999996,0.377789900000219,0.34221160000019
0.039759600000001,0.026281799999999,0.372906500000227,0.34054840000019,0.220503700000072
0.046864300000003,0.0151967,0.417174500000278,0.364515600000204,0.156248900000017
0.0954471,0.042390400000002,0.165026800000022,0.327668800000175,0.369466900000196
0.089682000000001,0.099973199999999,0.189094600000048,0.384523200000226,0.236727000000079
0.067980700000005,0.037379800000003,0.196245500000051,0.230730600000074,0.467663400000293
0.0208373,0.091801600000002,0.224352000000082,0.425577100000265,0.237432000000083
0.177662300000033,0.082246500000006,0.192871000000043,0.398574700000235,0.14864550000001
0.058485600000006,0.018809699999999,0.252822100000096,0.228967200000086,0.440915400000262
0.015188099999999,0.129808999999995,0.332140500000175,0.283167700000132,0.239694700000093
0.0143076,0.044551100000003,0.429086400000271,0.271982200000112,0.24007270000009
0.180407800000033,0.061168000000006,0.20951230000007,0.274851300000114,0.274060600000112
0.035030400000002,0.040484300000002,0.503246700000342,0.204692800000059,0.216545800000066
0.051121600000004,0.0009323,0.211343800000067,0.387246900000238,0.349355400000194
0.078014800000007,0.0036296,0.288323900000148,0.358967100000211,0.271064600000107
0.155703300000017,0.051001500000006,0.114859299999993,0.356355100000202,0.322080800000162
0.100019699999998,0.043709200000002,0.240245700000086,0.331918400000169,0.284107000000134
0.1349115,0.035083500000002,0.164120200000028,0.414320100000245,0.251564700000087
0.032048099999999,0.032669300000002,0.269016600000117,0.316459000000153,0.349807000000192
0.054295400000006,0.010218999999999,0.273710000000125,0.478315300000325,0.183460300000028
0.0876847,0.038874800000002,0.293045300000141,0.187212000000044,0.393183200000244
0.074924900000001,0.029684899999999,0.328256800000177,0.280803800000116,0.286329600000133
0.043346100000002,0.12517389999999,0.299939500000145,0.364026900000201,0.167513600000016
0.063247200000009,0.013672499999999,0.040284400000001,0.604063199999862,0.278732700000123
0.0001677,0.024114399999999,0.370524000000214,0.356218600000199,0.248975300000096
0.132463699999995,0.037556200000003,0.216130500000079,0.312457400000159,0.301392200000137
0.190515600000038,0.040341500000002,0.141007800000001,0.29829630000015,0.329838800000167
0.088359400000009,0.0363694,0.106515299999998,0.513578400000263,0.255177500000103
0.134442499999991,0.0013166,0.136202199999996,0.402120900000243,0.325917800000184
0.079525400000005,0.020842699999999,0.335579700000187,0.361446800000195,0.202605400000064
0.06608100000001,0.027257099999999,0.130948299999997,0.392355800000233,0.383357800000219
0.110441799999993,0.099982600000001,0.145111100000004,0.348869700000193,0.295594800000145
0.116494299999996,0.100664999999997,0.214511900000076,0.306708100000165,0.261620700000106
0.0361725,0.041783600000002,0.258837400000105,0.473776500000318,0.189430000000041
0.109946399999994,0.0850765,0.215562100000073,0.264018800000093,0.325396200000166
0.065844100000009,0.0004312,0.235598800000085,0.338848500000191,0.359277400000213
0.037423400000002,0.073477000000006,0.286637000000127,0.277594800000119,0.324867800000165
0.060570500000009,0.0418235,0.282013600000127,0.240266500000077,0.375325900000206
0.057480100000006,0.060958300000006,0.342376200000185,0.278369100000105,0.260816300000099
0.16939380000002,0.052314300000003,0.344426700000188,0.198689800000056,0.235175400000081
0.146729500000005,0.090167999999999,0.174414700000035,0.314015400000149,0.274672400000126
0.061933200000007,0.104282499999998,0.255315000000112,0.322834700000159,0.2556346000001
0.167203800000022,0.102901399999999,0.102496399999993,0.356537400000214,0.270861000000113
0.139481300000002,0.002163,0.136624000000006,0.43397300000027,0.287758700000143
0.11643179999999,0.076749400000006,0.322088400000178,0.23650020000009,0.248230200000092
0.119552599999993,0.042043000000004,0.278458400000124,0.366252900000179,0.193693100000037
0.069568100000009,0.020937399999999,0.44321780000028,0.263703700000107,0.202573000000053
0.090036900000003,0.097889399999998,0.288418700000134,0.321093400000157,0.202561600000055
0.133608999999999,0.035085100000002,0.200237600000054,0.200315300000057,0.430753000000263
0.115851199999988,0.048753900000004,0.174392500000037,0.361410900000193,0.299591500000132
0.175563900000027,0.025318699999999,0.210539500000075,0.361142500000199,0.227435400000084
0.100834599999995,0.0015225,0.12207819999999,0.413422600000256,0.362142100000208
0.065442800000008,0.048332600000006,0.534843000000212,0.160157100000014,0.191224500000042
0.075148700000007,0.079463300000001,0.322849200000177,0.367991700000203,0.154547100000013
0.099808400000006,0.0114707,0.329698700000178,0.361244900000202,0.197777300000046
0.052062100000004,0.0094096,0.287010500000135,0.391739300000237,0.259778500000097
