C,D,Int,PoP,L,Dec
0.089230000000001,0.469963800000307,0.0094725,0.181856200000035,0.156745000000018,0.092732500000004
0.036994500000004,0.48702280000033,0.056184200000006,0.060711000000008,0.132227399999991,0.226860100000081
0.058080100000002,0.37758860000022,0.095311199999996,0.087986999999999,0.298804800000142,0.082228300000003
0.032976300000001,0.359537200000213,0.0139781,0.095076499999999,0.329060400000173,0.169371500000023
0.144631400000019,0.251282600000108,0.031021399999999,0.13131229999999,0.253694400000108,0.18805790000004
0.0216049,0.325336500000182,0.025836299999999,0.044119900000004,0.212720200000058,0.370382200000207
0.0325912,0.39682920000024,0.013418,0.091685800000002,0.180479900000032,0.284995900000142
0.102611299999997,0.381527300000235,8.78000000000013E-05,0.12416889999999,0.288919700000135,0.102684999999998
0.047551500000005,0.660839499999659,0.033885600000001,0.025827299999999,0.143636400000002,0.0882597
0.055983500000003,0.486187400000329,0.0137174,0.14671390000001,0.190971300000041,0.106426499999996
0.132947000000004,0.336783500000181,0.061996900000005,0.015584899999999,0.179181000000032,0.27350670000012
0.168182900000017,0.254112900000094,0.0123004,0.229029200000083,0.284882000000112,0.051492600000005
0.119978899999992,0.34949960000019,0.052420400000005,0.189524100000051,0.212605200000056,0.075971800000008
0.0169214,0.503295100000328,0.0155337,0.197325500000055,0.099445899999993,0.167478400000028
0.073723600000005,0.378225900000227,0.000747,0.188631300000042,0.160133600000027,0.198538600000059
0.069792700000004,0.47386080000031,0.0175056,0.096952799999998,0.228572700000077,0.113315399999991
0.201451000000044,0.225062500000073,0.021823599999999,0.059955500000008,0.121927699999993,0.369779700000226
0.017254,0.230051000000085,0.0093166,0.028656299999999,0.189440600000044,0.52528150000024
0.045840500000003,0.359590800000193,0.000155,0.043578100000002,0.119948399999988,0.430887200000288
0.092541900000018,0.416089100000259,0.0229709,0.032935099999999,0.192469700000037,0.242993300000097
0.06369680000001,0.325756100000168,0.0373657,0.0088123,0.161679500000026,0.402689600000259
0.194866700000053,0.421445000000263,0.0004423,0.050926000000005,0.207017300000053,0.125302699999988
0.045418600000004,0.170434900000022,0.0003986,0.175971700000034,0.31005440000015,0.297721800000145
0.045432300000005,0.315075500000164,0.0087714,0.140066799999999,0.293635500000154,0.197018500000054
0.197942000000038,0.411582900000255,0.056444400000009,0.115108799999989,0.090484000000005,0.128437899999991
0.149337000000015,0.277567700000137,0.0020122,0.057234500000006,0.362597000000188,0.151251600000014
0.0194797,0.539883700000172,0.052548000000006,0.130817399999984,0.231214300000085,0.026056899999999
0.1268067,0.437440700000262,0.0008997,0.053425000000006,0.101259799999995,0.28016810000014
0.156849400000019,0.342869600000175,0.0011095,0.071580900000008,0.311008600000152,0.116581999999994
0.066068500000008,0.288686600000132,0.034038199999999,0.028666699999999,0.261845000000097,0.320695000000175
0.151264300000036,0.310854700000147,0.014606,0.107476499999996,0.202583000000056,0.213215500000064
0.0117914,0.361760900000202,0.012663899999999,0.131317199999994,0.278451400000123,0.204015200000062
0.067791800000011,0.27114070000011,0.050428000000004,0.0013884,0.237296900000086,0.371954200000215
0.090792000000009,0.338125500000195,0.0010659,0.0001232,0.181367600000036,0.388525800000238
0.078657400000004,0.359864000000195,0.025278899999999,0.089022600000002,0.225555300000061,0.221621800000068
0.072182100000008,0.353840800000198,0.0110256,0.090772600000001,0.187525700000048,0.284653200000132
0.06990200000001,0.445260900000293,0.031624200000001,0.058819300000006,0.141970800000002,0.252422800000109
0.24368380000008,0.231144000000075,0.015470899999999,0.080592700000001,0.261131200000117,0.167977400000026
0.0735091,0.210840200000064,0.005887,0.055846900000006,0.20431260000005,0.449604200000292
0.050022900000004,0.218701200000073,0.0084561,0.119255299999986,0.27253890000011,0.331025600000175
0.250110400000064,0.348559600000201,0.0099707,0.063861200000008,0.252727700000096,0.074770400000006
0.095808000000014,0.567519700000048,0.026005899999999,0.017247499999999,0.112395099999989,0.181023800000043
0.19292650000006,0.263131100000109,0.033924399999999,0.021924,0.253930200000089,0.23416380000009
0.0640387,0.094427000000003,0.0102222,0.148636300000006,0.408107200000257,0.274568600000131
0.081619700000005,0.403173300000251,0.0081411,0.031489300000002,0.242932400000103,0.232644200000091
0.138868499999997,0.392349600000231,0.024703399999999,0.084510600000005,0.143229599999996,0.216338300000073
0.0057488,0.491246600000337,0.059068500000008,0.174652100000031,0.228840300000068,0.040443700000004
0.054816100000006,0.582572999999966,0.044316900000002,0.038868200000001,0.136983900000001,0.142441900000001
